Air Cruzal,255,20,170,90,CRJ
Air Dabia,255,30,10,60,DBG
Air Dan,255,30,120,190,DMT
Air Data,255,0,50,180,AFS
Air Dimension,255,30,120,180,DMS
Air Djibouti,255,30,90,200,DJU
Air Dolomiti,255,30,110,0,DLA
Air Dorval,255,0,30,190,ADT
Air East Africa,255,90,130,30,JND
Air Entreprise,255,0,40,130,AEN
Air Europa,255,0,40,0,AEA
Air Europa Canarias Lineas Aereas,255,60,20,40,GCE
Air Europe,255,0,40,110,AEL
Air Evex,255,40,210,40,EVE
Air Excel,255,230,110,110,XLL
Air Exchange,255,40,230,60,EXG
Air Exclusive,255,0,230,20,AXC
Air Express [Sudan],255,0,230,30,AXD
Air Express [Tanzania],255,0,40,90,AEJ
Air Falcon,255,0,210,60,AVG
Air Fecteau,255,0,50,70,AFH
Air Fiji,255,50,0,90,FAJ
Air Finland,255,50,80,50,FIF
Air Foyle,255,200,150,0,UPA
Air Foyle Airways,255,200,150,20,UPC
Air Foyle Charter,255,200,150,10,UPB
Air Foyle Charter Airways,255,200,150,30,UPD
Air France,255,0,50,170,AFR
Air France (Cargo),255,0,50,170,AFRC
Air France (Regional Partners),255,0,50,170,AFRX
Air Fret Afrique,255,50,170,50,FRF
Air Fret de Mauritanie,255,50,120,80,FMI
Air Fret Senegal,255,0,10,130,ABN
Air Gabon,255,0,60,130,AGN
Air Gambia,255,0,60,180,AGS
Air Gefco,255,60,40,50,GEF
Air Gemini,255,60,110,110,GLL
Air Ghana,255,60,70,130,GHN
Air Glaciers,255,0,60,210,AGV
Air Great Wall,255,20,60,220,CGW
Air Greece,255,0,60,90,AGJ
Air Greenland,255,60,170,110,GRL
Air Guam,255,0,60,120,AGM
Air Guinee,255,60,80,10,GIB
Air Guinee Express,255,60,80,150,GIP
Air Gulf Falcon,255,60,110,130,GLN
Air Guyane,255,60,200,240,GUY
Air Haiti,255,70,90,0,HJA
Air Hanson,255,0,70,110,AHL
Air Holbaek,255,0,70,140,AHO
Air Holland Leasing II,255,70,110,130,HLN
Air Horizon,255,190,150,100,TPK
Air Hungaria,255,0,70,130,AHN
Air Illinois,255,0,80,110,AIL
Air Images,255,80,120,180,IMS
Air Independence,255,90,190,210,JTV
Air India,255,0,80,20,AIC
Air India (Cargo),255,0,80,20,AICC
Air Industria,255,80,30,200,IDU
Air Integra,255,0,80,80,AII
Air Inter,255,80,190,50,ITF
Air Inter Afrique,255,120,120,90,MMJ
Air Inter Cameroon,255,80,20,120,ICM
Air Inter Gabon,255,0,80,60,AIG
Air Inter Ivoire,255,130,190,210,NTV
Air Inter Niger,255,0,220,70,AWH
Air Inuit,255,0,80,40,AIE
Air Jamahiriya Company,255,110,90,0,LJA
Air Jamaica,255,0,90,120,AJM
Air Jamaica Express,255,90,120,230,JMX
Air Japan,255,0,90,230,AJX
Air Jet,255,0,90,100,AIJ
Air Jetsul,255,0,90,200,AJU
Air Kazakhstan Express,255,100,210,150,KVP
Air Kazakstan,255,100,250,100,KZK
Air Kilroe,255,0,100,110,AKL
Air Kirovograd,255,100,0,30,KAD
Air Kissari,255,100,180,80,KSI
Air Klaipeda,255,100,110,30,KLD
Air Korea,255,0,100,0,AKA
Air Koryo,255,100,140,170,KOR
Air LA,255,200,40,30,UED
Air Lanka,255,0,110,100,ALK
Air Leone,255,170,110,110,RLL
Air Lib,255,110,80,10,LIB
Air Liberia,255,0,110,80,ALI
Air Lift AAE,255,80,50,80,IFI
Air Lincoln,255,0,110,130,ALN
Air Lithuania,255,100,110,0,KLA
Air Littoral,255,110,80,190,LIT
Air Littoral Express,255,110,80,230,LIX
Air Livonia,255,110,80,210,LIV
Air Logistics,255,0,110,60,ALG
Air Luxor [Guinea-Bissau],255,110,230,60,LXG
Air Luxor [Portugal],255,110,230,170,LXR
Air Luxor [Sao Tome & Principe],255,0,110,200,ALU
Air Macau,255,0,120,200,AMU
Air Mach,255,100,0,120,KAM
Air Madagascar,255,120,30,60,MDG
Air Madeleine,255,120,110,130,MLN
Air Malawi,255,0,120,110,AML
Air Maldives,255,0,120,80,AMI
Air Mali,255,120,110,140,MLI
Air Mali International,255,100,110,10,KLB
Air Malta,255,0,120,20,AMC
Air Margarita,255,120,0,60,MAG
Air Marshall Islands,255,120,170,180,MRS
Air Martinique,255,120,190,160,MTQ
Air Material,255,0,120,60,AMG
Air Mauritanie,255,120,170,190,MRT
Air Mauritius,255,120,0,200,MAU
Air Max,255,170,120,230,RMX
Air Med Jetoperations,255,90,30,40,JDE
Air Medical,255,120,20,30,MCD
Air Mediterranee,255,10,80,40,BIE
Air Memphis [Egypt],255,120,70,180,MHS
Air Memphis [Uganda],255,120,70,200,MHU
Air Mercia,255,120,20,10,MCB
Air Mercury,255,120,40,20,MEC
Air Metack,255,120,190,100,MTK
Air Midwest,255,0,120,220,AMW
Air Mobility Command (AMC),255,170,20,70,RCH
Air Moldova,255,120,110,30,MLD
Air Moldova International,255,120,110,210,MLV
Air Monacrch Cargo,255,120,140,20,MOC
Air Montenegro,255,0,120,130,AMN
Air Montreal,255,0,120,140,AMO
Air Moorea,255,190,0,70,TAH
Air Moravia,255,120,0,80,MAI
Air Moravia Czech Charter Airline,255,120,140,0,MOA
Air Muskoka,255,0,120,180,AMS
Air Namibia,255,130,120,10,NMB
Air Napier,255,130,150,170,NPR
Air Nauru,255,170,140,130,RON
Air Navigation & Trading,255,0,130,10,ANB
Air Nelson,255,170,110,100,RLK
Air Net 20,255,30,30,30,DDD
Air New Zealand,255,0,130,250,ANZ
Air New Zealand (Regional Partners),255,0,130,250,ANZX
Air Newark,255,130,40,170,NER
Air Niagara Express,255,30,10,30,DBD
Air Niger,255,0,220,130,AWN
Air Niger International,255,0,220,150,AWP
Air Nigeria,255,130,60,150,NGP
Air Nippon,255,0,130,100,ANK
Air Nippon Network,255,0,100,230,AKX
Air Niugini,255,0,130,60,ANG
Air Norterra,255,120,150,40,MPE
Air North Charter,255,0,130,190,ANT
Air Nostrum,255,0,130,180,ANS
Air Nova,255,70,120,190,HMT
Air Nove,255,130,70,0,NHA
Air Omega,255,0,140,220,AOW
Air One,255,0,30,70,ADH
Air Ontario,255,140,130,190,ONT
Air Open Sky,255,140,150,130,OPN
Air Orient,255,140,170,190,ORT
Air Ostrava,255,210,190,170,VTR
Air Pacific,255,50,90,80,FJI
Air Pal Escuela de Pilotos,255,150,110,110,PLL
Air Paradise International,255,150,170,250,PRZ
Air Park Aviation,255,0,150,0,APA
Air Partner,255,0,20,60,ACG
Air Patagonia - Lineas Aereas del Sur,255,150,190,60,PTG
Air People International,255,0,150,60,APG
Air Philippines,255,60,0,150,GAP
Air Plan International,255,0,150,210,APV
Air Plus Argentina,255,110,120,150,LMP
Air Poitiers,255,50,200,170,FUR
Air Polonia,255,0,150,130,APN
Air Print,255,0,150,90,APJ
Air Queensland,255,0,160,130,AQN
Air Resorts,255,0,170,250,ARZ
Air Roberval,255,170,10,210,RBV
Air Routing International,255,0,170,20,ARC
Air Rum,255,170,200,120,RUM
Air Safaris & Services,255,180,170,80,SRI
Air Saigon,255,180,60,0,SGA
Air Saint Louis,255,110,140,200,LOU
Air Salamis,255,180,230,110,SXL
Air San Juan,255,180,90,130,SJN
Air Sandy,255,180,130,240,SNY
Air Santo Domingo,255,82,170,74,SDO
Air Sao Tome & Principe,255,40,160,110,EQL
Air Sask Aviation,255,0,180,100,ASK
Air Satellite,255,0,180,90,ASJ
Air Scandic,255,180,20,240,SCY
Air Schefferville,255,0,180,50,ASF
Air Scorpio,255,180,20,200,SCU
Air Senegal International,255,180,130,60,SNG
Air Service,255,180,150,90,SPJ
Air Service Center,255,170,20,230,RCX
Air Service Gabon,255,0,60,10,AGB
Air Service State Company,255,170,180,250,RSZ
Air Service Vosges,255,210,60,40,VGE
Air Services [Czech Republic],255,170,80,180,RIS
Air Services [France],255,170,180,210,RSV
Air Seychelles,255,180,40,240,SEY
Air Sicilia,255,180,80,20,SIC
Air Sinai,255,0,180,30,ASD
Air Slovakia,255,180,210,100,SVK
Air Sofia,255,180,50,10,SFB
Air Soleil SociEtE,255,180,140,40,SOE
Air Somalia,255,170,180,120,RSM
Air Sorel,255,220,70,240,WHY
Air South,255,100,100,10,KKB
Air South West,255,150,80,40,PIE
Air Southwest [Canada],255,0,180,220,ASW
Air Southwest [United Kingdom],255,220,140,220,WOW
Air Special,255,0,180,230,ASX
Air Spirit,255,180,80,150,SIP
Air Srpska,255,180,10,100,SBK
Air St Pierre,255,180,150,120,SPM
Air St Thomas,255,180,190,190,STT
Air Star,255,0,180,20,ASC
Air Star Zanzibar,255,0,250,200,AZU
Air Stord,255,180,140,170,SOR
Air Sultan,255,180,180,110,SSL
Air Sunshine,255,170,180,80,RSI
Air Support,255,20,150,200,CPU
Air Swazi Cargo,255,20,220,180,CWS
Air Swift Aviation,255,90,140,0,JOA
Air Tahiti,255,210,190,0,VTA
Air Tahiti Nui,255,190,70,190,THT
Air Tahoma,255,70,120,0,HMA
Air Tanganyika,255,190,130,240,TNY
Air Tanzania,255,0,190,20,ATC
Air Taxi,255,70,0,190,HAT
Air Tchad SociEtE de Transports AEriens,255,70,190,190,HTT
Air Team,255,190,190,230,TTX
Air Technic Nigeria,255,190,40,100,TEK
Air Tenglong,255,20,190,40,CTE
Air Terrex,255,190,170,230,TRX
Air Thanet,255,190,70,110,THL
Air Today,255,190,30,240,TDY
Air Togo,255,190,60,0,TGA
Air Tonga,255,0,190,140,ATO
Air Toronto,255,20,130,40,CNE
Air Traffic,255,0,190,90,ATJ
Air Traffic Control (In General),255,250,60,250,ZGZ
Air Traffic Flow Control Unit,255,250,30,250,ZDZ
Air Traffic Services Reporting Office,255,250,150,250,ZPZ
Air Trans NG Group,255,130,60,60,NGG
Air Transafrik,255,190,170,50,TRF
Air Transat,255,190,180,20,TSC
Air Transport [Slovakia],255,40,0,190,EAT
Air Transport [United States of America],255,20,240,140,CYO
Air Transport Association of America (ATA),255,0,190,0,ATA
Air Transport International,255,0,190,130,ATN
Air Transport Schiphol,255,0,190,160,ATQ
Air Transport Service,255,0,190,180,ATS
Air Travel,255,0,190,70,ATH
Air Troika,255,190,100,0,TKA
Air Truck Lineas Aereas,255,190,170,100,TRK
Air Truks,255,190,20,100,TCK
Air Tungaru,255,190,200,130,TUN
Air Turquoise,255,190,200,160,TUQ
Air Uganda International,255,0,200,230,AUX
Air UK,255,200,100,0,UKA
Air Ukraine,255,200,100,170,UKR
Air Umbria Societa,255,200,120,10,UMB
Air Universal,255,200,210,180,UVS
Air Urga,255,200,170,60,URG
Air Vallee,255,170,210,110,RVL
Air Vanuatu,255,0,210,130,AVN
Air Vegas,255,210,60,0,VGA
Air Venezuela Linea de Transporte Aereo,255,210,250,0,VZA
Air VIA Bulgarian Airways,255,210,80,120,VIM
Air Vip [Kazakhstan],255,170,80,210,RIV
Air Vip [Portugal],255,170,210,150,RVP
Air Volga,255,210,140,60,VOG
Air Wales,255,0,220,220,AWW
Air Walser,255,220,110,170,WLR
Air West,255,0,220,190,AWT
Air Whitsunday,255,170,220,180,RWS
Air Wings,255,110,230,110,LXL
Air Wisconsin,255,0,220,80,AWI
Air Xpress,255,0,170,230,ARX
Air Yendis,255,180,240,30,SYD
Air Yugoslavia,255,240,170,60,YRG
Air Zaire,255,0,250,170,AZR
Air Zambezi,255,190,250,190,TZT
Air Zano,255,170,250,130,RZN
Air Zermatt,255,0,250,50,AZF
Air Zimbabwe,255,0,250,220,AZW
Air Zory,255,120,250,0,MZA
Airailes,255,40,140,110,EOL
Airailes,255,110,180,50,LSF
Air-Angol Sociedad Aeronautica,255,130,60,140,NGO
Airborne Express,255,0,10,230,ABX
Airborne of Sweden,255,120,80,220,MIW
Airbourne School Of Flying,255,170,60,190,RGT
Airbus Industrie,255,0,80,10,AIB
Airbus Transport International,255,10,60,0,BGA
Aircam Aviation,255,170,20,120,RCM
Aircompany Airlines Kharkov,255,100,70,210,KHV
Aircompany ATI,255,190,80,80,TII
Aircompany Duncan,255,30,200,20,DUC
Aircompany Helios,255,70,40,140,HEO
Aircompany Rosavia,255,200,170,0,URA
Aircompany Starway,255,180,190,220,STW
Aircompany Trans Asian Airlines,255,180,170,190,SRT
Aircompany Veteran,255,170,210,190,RVT
Aircraft Accident Authority,255,240,110,240,YLY
Aircraft In Flight,255,250,250,250,ZZZ
Aircraft Maintenance Company,255,0,120,210,AMV
Aircraft Support & Services,255,130,50,50,NFF
Aircrew Check & Training Australia,255,0,80,240,AIY
Aircroatia,255,170,20,170,RCR
Aircruising Australia,255,0,80,230,AIX
Airdeal,255,0,30,200,ADU
Airdirect Bedarfsflug,255,30,170,170,DRR
Aires,255,0,170,40,ARE
Airest,255,0,80,190,AIT
Air-Evan's Escuela de Pilotos Privados,255,210,0,40,VAE
Airfast Service,255,0,50,40,AFE
Airfix Aviation,255,50,80,230,FIX
Airfreight Express,255,0,50,230,AFX
Airjet Exploracao Aerea de Carga,255,120,10,20,MBC
Airlanka Cargo,255,200,110,20,ULC
Airlec - Air Aquitaine Transport,255,0,170,110,ARL
Airlift Alaska,255,60,180,150,GSP
Air-Lift Associates,255,220,150,100,WPK
Airlift International,255,0,80,170,AIR
Airlinair [France],255,170,110,0,RLA
Airline Alania Public,255,140,180,190,OST
Airline Operations Services,255,230,0,140,XAO
Airline Transport Incorporation,255,170,80,130,RIN
Airlines 400,255,210,0,250,VAZ
Airlines Management,255,20,110,90,CLJ
Airlines of Carriacou,255,20,140,200,COU
Airlines of South Australia,255,110,170,190,LRT
Airlines Of Tasmania,255,0,190,120,ATM
Airlink,255,90,0,170,JAR
Airlink Airways,255,70,240,170,HYR
Airlink Swaziland,255,180,250,110,SZL
Airlis,255,110,80,180,LIS
Airman,255,0,240,120,AYM
Airmark Aviation,255,190,170,70,TRH
Airnorth Regional,255,0,130,140,ANO
AiRom 2000,255,170,120,120,RMM
Airpac,255,0,150,120,APM
Airpac Airlines,255,0,150,20,APC
Airplanes Holdings,255,0,70,70,AHH
Airport Bratsk,255,10,170,150,BRP
Airport Helicopter Basel,255,0,70,40,AHE
Airquarius Air Charter,255,180,180,130,SSN
Airquarius Aviation,255,0,160,200,AQU
Air-Rep,255,230,150,170,XPR
Airservices Australia Flight Inspection Unit,255,0,30,0,ADA
Airshare Holdings,255,180,70,70,SHH
Airside Aviation,255,170,180,30,RSD
Airspeed Aviation,255,180,150,30,SPD
Air-Spray,255,0,180,10,ASB
Airstan Airline,255,90,180,20,JSC
Airstars Airways,255,0,180,40,ASE
Airtechservice,255,20,150,50,CPF
AirTran Airways,255,190,170,180,TRS
AirTran Airways (Regional Partners),255,190,170,180,TRSX
Air-Van Airlines,255,210,0,170,VAR
Airvantage Incorporated,255,0,210,210,AVV
Air-Vardar,255,210,30,170,VDR
Airventure,255,170,210,40,RVE
Airvias S/A Linhas Aereas,255,0,80,210,AIV
Airvita,255,180,40,210,SEV
Airwave Transport,255,0,220,210,AWV
Airway Express,255,0,40,230,AEX
Airways,255,220,0,240,WAY
Airways Corporation Of New Zealand,255,230,50,230,XFX
Airways Flight Training,255,30,170,120,DRM
Airways International,255,0,220,10,AWB
AirWest,255,0,220,250,AWZ
Airwings,255,220,60,180,WGS
Airwork [New Zealand],255,150,180,190,PST
Airwork [UK],255,70,170,130,HRN
Airwork Services Training,255,0,220,100,AWK
Airworld,255,180,150,250,SPZ
Airxt,255,230,0,230,XAX
Airzena Georgian Airlines,255,190,60,250,TGZ
AJT Air International,255,190,170,90,TRJ
Akhmos-1,255,0,100,180,AKS
Ak-Kanat,255,100,0,130,KAN
Akku Air,255,100,100,200,KKU
Aklak Air,255,0,100,100,AKK
Akmola Bim,255,10,120,180,BMS
Aktjubavia,255,0,100,10,AKB
Al Ahram Aviation,255,110,70,170,LHR
Al Farana Airline,255,150,70,170,PHR
Ala Abaete Linhas Aereas,255,0,10,90,ABJ
Alada Empresa de Transportes Aereos,255,170,0,30,RAD
Alak,255,110,180,210,LSV
Alamo Aviacion,255,0,210,30,AVD
Alan Mann Helicopters,255,0,120,70,AMH
Alarmond,255,0,190,250,ATZ
Alas de Venezuela,255,0,110,210,ALV
Alas Nacionales,255,0,110,220,ALW
Alaska Airlines,255,0,180,0,ASA
Alaska Airlines (Regional Partners),255,0,180,0,ASAX
Alaska Central Express,255,0,40,170,AER
Alaska Island Air,255,0,0,100,AAK
Alatau Airlines,255,10,120,210,BMV
Alba Servizi Aerotrasporti,255,0,50,160,AFQ
Albanian Airlines,255,110,10,20,LBC
Albarka Air,255,130,10,100,NBK
Alberni Airways,255,10,130,80,BNI
Alberta Citylink,255,0,10,100,ABK
Alberta Citylink,255,0,10,110,ABL
Alberta Government,255,60,140,0,GOA
Alcon Servicios Aereos,255,0,140,0,AOA
Al-Donas Airlines,255,110,30,130,LDN
Aleem,255,110,40,120,LEM
Alexandair,255,90,120,170,JMR
Alfa Aerospace,255,110,50,150,LFP
Alfa Air,255,0,50,0,AFA
Alfa KR,255,0,100,30,AKD
Alfa Line,255,190,130,100,TNK
Alfa-Linea Federal Argentina,255,50,40,30,FED
ALG Aeroleasing Deutschland,255,50,150,30,FPD
Algoma Airways,255,0,60,60,AGG
ALI Capitol,255,0,110,90,ALJ
Alicante Internacional Airlines,255,0,80,200,AIU
Alidaunia,255,110,80,30,LID
Alieurope,255,190,140,140,TOO
Aliparma,255,150,0,90,PAJ
Alisea Airlines,255,10,10,60,BBG
Alitalia,255,0,250,0,AZA
Alitalia (Regional Partners),255,0,250,0,AZAX
Alitalia Express,255,180,120,230,SMX
Alitalia Team,255,130,140,210,NOV
Aliven,255,110,210,130,LVN
Alkair Flight Opertations,255,110,100,0,LKA
Alkan Air,255,0,100,130,AKN
All Charter,255,10,110,0,BLA
All Nippon Airways,255,0,130,0,ANA
All Nippon Airways (Cargo),255,0,130,0,ANAC
All Nippon Airways (Regional Partners),255,0,130,0,ANAX
All Star Airlines,255,0,180,170,ASR
ALLCanada Express,255,20,130,230,CNX
Allegiant Air,255,0,0,240,AAY
Alliance Air,255,110,110,170,LLR
Alliance Airlines [Australia],255,160,160,0,QQA
Alliance Airlines [United States of America],255,0,50,90,AFJ
Alliance Express Rwanada,255,170,220,10,RWB
Allied Air,255,0,90,100,AJK
Allied Command Europe (Mobile Force),255,0,110,50,ALF
Almaty Aviation,255,110,120,190,LMT
Almaver,255,210,40,170,VER
Aloha Airlines,255,0,0,70,AAH
Aloha Islandair,255,150,170,80,PRI
Alpe Air,255,110,150,180,LPS
Alpha Aviation,255,0,150,70,APH
Alpha Jet International,255,0,90,220,AJW
ALPI Eagles,255,40,110,60,ELG
Alpine Air Chile,255,0,80,70,AIH
Alpine Aviation [South Africa],255,110,150,20,LPC
Alpine Aviation [United Kingdom],255,0,130,50,ANF
Alpine Aviation [United States of America],255,0,80,150,AIP
Alpliner,255,0,110,150,ALP
Alpsteinair,255,0,110,80,ALI
Alquiladora de Casas,255,0,160,20,AQC
Alrosa Avia,255,110,170,140,LRO
Alsace Air Service - Alsair,255,110,180,170,LSR
Alta Flights,255,0,110,250,ALZ
Altagna,255,0,60,70,AGH
Altair Aviation,255,0,110,160,ALQ
Alti,255,0,80,30,AID
Altus Airlines,255,0,230,180,AXS
Altyn Air Airlines,255,110,240,130,LYN
Aluminum Company Of America Alcoa Aircraft Operations,255,0,160,140,AQO
Alyemda - Democratic Yemen Airlines,255,30,240,0,DYA
Alyeska Air Service,255,0,110,240,ALY
Amadeus Air,255,120,140,250,MOZ
Amadeus Global Travel Distribution,255,0,60,190,AGT
AMA-Flyg I Goteborg HB,255,0,0,230,AAX
Amako Airlines,255,140,10,100,OBK
Amal Airlines,255,120,110,50,MLF
Ambjek Air Services,255,90,40,40,JEE
Amedair,255,140,10,80,OBI
Ameravia,255,210,0,120,VAM
Amerer Air,255,0,120,100,AMK
America West Airlines,255,0,220,40,AWE
America West Airlines (Regional Partners),255,0,220,40,AWEX
American Airlines,255,0,0,110,AAL
American Airlines (Regional Partners),255,0,0,110,AALX
American Aviation,255,110,100,150,LKP
American Connection,255,110,140,50,LOF
American Falcon,255,0,50,10,AFB
American Flight Service Systems,255,230,50,180,XFS
American Flyers,255,50,240,180,FYS
American Jet International,255,180,20,120,SCM
Americana de Aviacion,255,0,130,40,ANE
Ameriflight,255,0,120,50,AMF
Amerijet International,255,0,90,190,AJT
Ameristar Jet Charter,255,0,90,80,AJI
AMP Incorporated,255,120,120,150,MMP
AMR Services Corp,255,230,0,120,XAM
AN Express (ANEX),255,0,130,230,ANX
AN-2,255,60,210,10,GVB
Anderson Aviation,255,0,30,230,ADX
Angara Airlines,255,0,60,200,AGU
Angel Airlines  [Thailand],255,130,60,40,NGE
Angel Airlines [Romania],255,100,140,250,KOZ
Angel Flight America,255,130,60,50,NGF
Angkor Air,255,210,0,210,VAV
Angkor Airlines,255,0,140,110,AOL
Anglo American Airmotive,255,120,140,200,MOU
Angoavia,255,130,60,210,NGV
Angoservice,255,130,60,20,NGC
Angus Aviation,255,0,0,250,AAZ
Anoka Air Charter,255,170,250,250,RZZ
Ansett Australia,255,0,0,0,AAA
Antair,255,190,80,170,TIR
Antanik-Air,255,130,0,200,NAU
Antares Air,255,0,130,70,ANH
Antares Airtransport Maintenance & Service,255,0,130,120,ANM
Antex-Polus,255,0,100,150,AKP
Antey,255,190,40,240,TEY
Antigua & Barbuda Airways International,255,0,10,80,ABI
Antillana de Navegacion Aerea - Sun Airways,255,180,200,130,SUN
Antinea Airlines,255,30,90,0,DJA
Antonair International,255,0,130,150,ANP
Antonov Airtracker,255,200,0,150,UAP
Antonov Design Bureau/Antonov Airlines,255,0,30,10,ADB
AOM French Airlines,255,0,140,120,AOM
APA - Aeropublicitaria de Angola,255,120,140,150,MOP
APA International Air,255,0,150,240,APY
Apatas,255,110,240,190,LYT
Apex Air Cargo,255,0,150,230,APX
Apoyo Aereo,255,150,140,240,POY
Appalachian Flying Service,255,0,150,110,APL
Approach Control Office,255,250,0,250,ZAZ
Aqualata Air (Aqua Air),255,0,160,10,AQB
Aquila Air [Canada],255,0,160,110,AQL
Aquila Air [United States of America],255,20,130,70,CNH
Arab Agricultural Aviation Company,255,0,60,20,AGC
Arab Air Cargo,255,0,220,50,AWF
Arab Wings Company,255,0,220,180,AWS
Araiavia,255,100,140,240,KOY
Aral,255,0,250,30,AZD
Aram Airline,255,80,170,220,IRW
Aravco,255,0,170,210,ARV
Arax Airways,255,170,230,170,RXR
Arazaero,255,0,250,140,AZO
Arberia Airlines,255,0,10,40,ABE
Arberia Airways,255,0,10,220,ABW
Arca Aerovias Colombianas,255,0,100,20,AKC
Archana Airways,255,0,20,240,ACY
Archangelsk Airlines,255,0,200,110,AUL
Archer Aviation,255,30,70,120,DHM
Arctic Air,255,0,100,170,AKR
Arctic Circle Air Service,255,20,80,170,CIR
Arctic Transportation Services,255,170,240,0,RYA
Arctic Wings & Rotors,255,0,220,170,AWR
Area Control Centre,255,250,170,250,ZRZ
Argo,255,170,60,140,RGO
Argosy Airways,255,0,170,240,ARY
Arhabaev Tourism Airlines,255,0,130,70,ANH
Arhabaev Tourism Airlines,255,170,190,140,RTO
Aria Tour,255,80,170,230,IRX
Ariana Afghan Airlines,255,0,50,60,AFG
ARINC,255,230,0,0,XAA
Arizona Airways,255,0,250,240,AZY
Arizona Express Airlines,255,190,120,150,TMP
Arizona Pacific Airways,255,0,250,150,AZP
Arkhabay,255,100,40,100,KEK
Arkhangelsk Airlines,255,140,0,140,OAO
Arkia - Israeli Airlines,255,0,80,250,AIZ
Armadora,255,180,80,100,SIK
Armavia,255,170,130,210,RNV
Armenian Airlines,255,170,120,40,RME
Armenian International Airways,255,170,120,110,RML
Armstrong Air,255,0,170,160,ARQ
Army Air Corps,255,0,0,20,AAC
Arnarflug - Eagle Air,255,80,180,110,ISL
Aroostook Aviation,255,150,230,230,PXX
ARP 410 Airlines,255,200,170,150,URP
ARPA Aerolineas Paraguayas,255,150,0,240,PAY
Arrendamiento de Aviones Jets,255,90,190,180,JTS
Arrow Air,255,0,150,220,APW
Arrow Aviation,255,0,170,140,ARO
Arrowhead Airways,255,0,170,70,ARH
Arrows,255,0,170,220,ARW
Artac,255,0,210,180,AVS
Artem-Avia,255,0,10,0,ABA
Artidoro Leal Cauntes (Aerosorno),255,140,180,140,OSO
Arturo Rodriguez Martinez,255,120,190,80,MTI
Arvand Airlines,255,80,170,30,IRD
As Opened,255,0,140,140,AOO
ASA Pesada,255,0,150,80,API
As-Aero,255,180,170,240,SRY
A-Safar Air Services,255,180,50,120,SFM
Asecna,255,230,100,230,XKX
Aserea Airlines,255,140,20,0,OCA
Ashab Air,255,70,0,10,HAB
Asia Aero Survey & Consulting Engineers,255,100,0,0,KAA
Asia Continental Airlines,255,20,80,30,CID
Asia Overnight Express,255,0,140,190,AOT
Asia Pacific Air Cargo,255,0,150,100,APK
Asia Pacific Airlines,255,0,150,50,APF
Asia Pacific Airlines [Malaysia],255,120,110,150,MLP
Asia Pacific Airlines [United States of America],255,120,60,40,MGE
Asia Service Airlines,255,0,180,160,ASQ
Asian Express Airlines,255,0,230,50,AXF
Asian Spirit,255,170,80,190,RIT
Asiana Airlines,255,0,0,170,AAR
Asiana Airlines (Cargo),255,0,0,170,AARC
Askari Aviation,255,0,0,180,AAS
AsovAvia,255,0,250,210,AZV
Aspen Helicopters,255,0,70,50,AHF
Assistance Aeroportuaire de Uaeroport de Paris,255,230,90,0,XJA
Associated Aviation,255,180,20,30,SCD
Association de Recherche Et D'exploitation de Diamant Et de L'or,255,60,80,130,GIN
Astair,255,180,200,220,SUW
Astanair,255,180,190,170,STR
Astoria,255,0,140,80,AOI
Astra Airlines,255,0,170,130,ARN
Astraeus,255,0,40,200,AEU
Astrakhan Airlines,255,0,180,250,ASZ
Astral Aviation,255,0,20,150,ACP
ASTRAL Colombia - Aerotransportes Especiales,255,0,190,150,ATP
Astravia Air Transports,255,0,180,210,ASV
